meter_id,meter_serial,meter_type,consumer_name,consumer_id,consumer_category,consumer_subtype,consumer_label,tariff_code,phase,supply_level,rated_ampere,rated_kva,voltage_v,base_load_kw,dcs_id,pss_id,pss_name,feeder_id,feeder_name,feeder_length_km,dtr_id,dtr_type,dcu_id,latitude,longitude,is_tampered,tamper_bypass_pct,register_start_kwh
34008dee-4822-4828-a52a-3081c52b41de,NEA47327686,L&G E350,Sita Karki,KTM-255457,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.733,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.732914,85.298322,False,0.0,33287.1
64f83f15-7b17-48af-a94f-53ce56c1516d,NEA90971604,Wasion WFET-201,Prakash Tamang,KTM-151413,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.53,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.733432,85.29224,False,0.0,94406.1
1086a132-4de1-46eb-8b25-218235684809,NEA89855385,L&G E350,Rajesh Regmi,KTM-707090,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.916,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.73847,85.293897,False,0.0,3597.6
e55fdb04-5679-4d71-b6df-1fafdc86141b,NEA19082067,Itron ACE1000,Sunil Tuladhar,KTM-168079,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.876,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.739239,85.298629,False,0.0,12954.9
aa3aef95-6218-4355-a980-874fc936926a,NEA80416822,L&G E350,Dinesh Poudel,KTM-741784,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.735,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.738271,85.29122,False,0.0,54365.6
e2c93754-045e-4ee8-ba59-9a620298e7ac,NEA91171931,Wasion WFET-201,Swastik Stationery Pvt. Ltd.,KTM-431862,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.135,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.743362,85.282432,False,0.0,54723.5
37fe6fee-bcd6-47fe-bda3-5209d9e0c358,NEA76625267,Itron ACE1000,Sangita Dahal,KTM-288646,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.669,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.751325,85.292964,False,0.0,22262.0
51c969aa-8aa3-4fc6-8c9b-684ed7157755,NEA72395893,Secure Elite 310,Mustang Trading Co Pvt. Ltd.,KTM-938403,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.104,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.736654,85.283043,False,0.0,39507.1
3e9f2e33-a006-4bf8-963c-9610db9b4774,NEA38499515,Secure Elite 310,Bikash Poudel,KTM-823535,DOM,DOM_SP_30A,Domestic Single Phase 30A,D3,1P,LV,30,,230,4.205,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.739776,85.296799,False,0.0,75110.5
5915dcb8-1147-435c-852d-53154d4a8e4f,NEA10822924,Secure Elite 310,Yak & Yeti Annexe,KTM-515287,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.202,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.742917,85.287157,False,0.0,58596.2
f165d0cc-51d8-4371-9e0e-df6133dba1c4,NEA55357116,Itron ACE1000,Mandala Boutique Pvt. Ltd.,KTM-777015,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.672,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.736295,85.287289,False,0.0,14930.6
f0283ff7-4a56-465d-ad07-fe69cfd1976b,NEA72071682,Itron ACE1000,Mustang Trading Co,KTM-646384,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.278,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.750087,85.298597,False,0.0,68926.6
ebbed2d7-bce9-4e95-99a1-c9add660f20d,NEA54522609,Wasion WFET-201,Bishnu Thapa,KTM-394083,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.204,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.743501,85.284844,False,0.0,32351.6
e8338932-df59-49f8-90c3-a9dab6edbdcf,NEA91294213,Itron ACE1000,Gita Pradhan,KTM-222520,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.666,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.743468,85.283998,False,0.0,71446.0
7098fb39-194b-4c65-a421-cfc62fb2dce4,NEA65548633,Secure Elite 310,Sangita Adhikari,KTM-489633,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,7.885,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_02,LV_SHARED,e54ff288-c5bf-4290-8428-fb9d5a12fefb,27.739073,85.281311,False,0.0,90328.9
5cad8ffe-6beb-49d1-a2d0-f5c7368f57e7,NEA74890505,Wasion WFET-201,Roshan Sharma,KTM-250255,DOM,DOM_3P_25KVA,Domestic Three Phase 10–25 kVA,D3,3P,LV,,25,400,15.132,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.742784,85.284483,False,0.0,9514.2
7f8bf29a-70c8-4870-8cda-de964c3185e7,NEA37539747,Secure Elite 310,Laxmi General Store,KTM-647718,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.654,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.743106,85.300533,False,0.0,29681.0
fb8dba16-b813-4d32-a8b9-671a539d177b,NEA54733393,Itron ACE1000,Nepal Mart,KTM-903398,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,12.572,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.749745,85.298116,False,0.0,29823.2
50e7ed7e-7212-40a1-a7f3-a1ba2a910e9e,NEA53067834,L&G E350,Pashupatinath Bakery,KTM-658131,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.837,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.739026,85.298521,False,0.0,42017.8
e73b484a-4d2b-424a-b356-4327ef0e0c3c,NEA12047721,Secure Elite 310,Suresh Tuladhar,KTM-467335,DOM,DOM_3P_10KVA,Domestic Three Phase ≤10 kVA,D3,3P,LV,,10,400,6.089,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.735769,85.286151,False,0.0,25895.7
89259277-d14f-4c48-ba1d-33b0d73ed7ad,NEA32988138,Secure Elite 310,Sunrise Hardware Pvt. Ltd.,KTM-455193,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.037,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.748863,85.29216,False,0.0,5008.8
1d73f763-bb1c-441b-876b-752cb0edfb81,NEA61485872,Secure Elite 310,Himalayan Store,KTM-287677,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.184,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.750849,85.281688,False,0.0,84693.0
abcf9f51-11c9-4bbf-b684-4022b80552c0,NEA57731087,Wasion WFET-201,Prakash Upreti,KTM-307772,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.638,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.746585,85.289595,False,0.0,63798.5
e28702d3-1b76-40c5-8df2-d398d6032b44,NEA72504573,L&G E350,Himalayan Store Pvt. Ltd.,KTM-832534,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.971,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.752257,85.295793,False,0.0,43389.4
4ba7486a-8a7a-4245-b0cc-169f76b12338,NEA41097470,L&G E350,Hari Pradhan,KTM-370587,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.674,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.746987,85.289987,False,0.0,37368.9
e8d0a627-3766-4e8f-b124-c847f6c676d1,NEA53588695,Itron ACE1000,Sangita Shrestha,KTM-168540,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.596,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.746086,85.296454,False,0.0,33516.6
3afa75f0-78fa-43d8-81ec-96e5f0687d5a,NEA91126594,L&G E350,Trishul IT Center,KTM-957266,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,12.771,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.736199,85.296037,False,0.0,10341.8
ec4cacbc-7b2a-4848-bc77-291fddfe26c5,NEA71870997,Itron ACE1000,Shiva Welding Works,KTM-751034,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.769,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.734201,85.286721,False,0.0,15275.1
5e0ef9e5-bbd2-4553-9cd3-11e2f8ef27e8,NEA89318677,Itron ACE1000,Swastik Stationery Pvt. Ltd.,KTM-458823,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.04,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.734104,85.284843,False,0.0,22587.4
334576d3-b1a6-466a-985d-a3bf42c8106d,NEA87066247,Itron ACE1000,Maya Manandhar,KTM-725030,DOM,DOM_SP_30A,Domestic Single Phase 30A,D3,1P,LV,30,,230,4.45,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.734341,85.299296,False,0.0,52822.3
e919f74d-6050-4f90-b840-d69b794d7cd8,NEA19342578,Secure Elite 310,Srijana Upreti,KTM-725376,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.649,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.736306,85.299796,False,0.0,36120.8
514320c5-f0c3-42f8-a7cc-425b25770431,NEA28645088,Secure Elite 310,Pokhara Suppliers,KTM-256464,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.831,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.745986,85.282489,False,0.0,27834.5
f12b72c2-d859-4208-8e68-b0412b3f3de9,NEA52493026,Wasion WFET-201,Shiva Welding Works Pvt. Ltd.,KTM-812569,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.296,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.741726,85.284792,False,0.0,89628.0
1ff7b312-2e79-425b-8075-45ae6302fa91,NEA21983952,Secure Elite 310,Kumari Beauty Parlor Pvt. Ltd.,KTM-523831,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,13.251,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.752434,85.287564,False,0.0,81017.5
c1b23273-c7e1-475a-8ef4-63318a75b50b,NEA10113187,Wasion WFET-201,Maya Pandey,KTM-132699,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.552,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.750804,85.300037,False,0.0,66770.6
5192b521-fb7e-4f74-96cc-a6aef8117252,NEA61212793,Itron ACE1000,Rekha Poudel,KTM-794668,DOM,DOM_SP_60A,Domestic Single Phase 60A,D3,1P,LV,60,,230,7.216,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.739145,85.288334,False,0.0,13383.7
c963fd94-1e09-4952-8619-6a3252168bd2,NEA66000400,L&G E350,Sunrise Hardware Pvt. Ltd.,KTM-802615,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.663,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.749649,85.287884,False,0.0,1299.9
056dd57b-5482-47ca-a936-90f3dc847c0e,NEA98305426,Itron ACE1000,Buddha Hotel,KTM-773440,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,13.101,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.735663,85.298376,False,0.0,81742.5
2cea278c-d5c3-4cb8-a4df-9ebe3cc3dd32,NEA93650995,L&G E350,Laxmi General Store,KTM-678866,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,13.152,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.746691,85.299285,False,0.0,36671.0
1b9de700-a5cc-46df-9f74-8e59b12ac06a,NEA76861495,L&G E350,Sagarmatha Holdings,KTM-530794,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.384,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_03,LV_SHARED,dcf855ae-55be-4975-9a7e-5f1c80b38fee,27.741278,85.280827,False,0.0,54838.2
7ee92a80-b82a-4eb8-9f68-9b9ab0ae97cf,NEA47503167,Itron ACE1000,Santosh Tamang,KTM-648779,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.234,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.74997,85.29569,False,0.0,8584.7
a408b77f-e8a0-4f2a-a728-d5ce013ba7ee,NEA20479977,Wasion WFET-201,Kumari Beauty Parlor,KTM-460234,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,12.126,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.747617,85.299887,False,0.0,1222.3
633ae096-1dd2-4ed1-82cb-5cc45e9bad38,NEA54495054,Itron ACE1000,Ganapati Cloth House Pvt. Ltd.,KTM-936997,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.815,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.750904,85.292158,False,0.0,16079.8
68e8c62c-2a41-4e59-a15b-0f6f35f9f328,NEA85659375,Wasion WFET-201,Nepal Mart Pvt. Ltd.,KTM-706224,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.702,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.744736,85.28676,False,0.0,5093.6
d9e27ec4-d2bc-4063-ba94-328e66cca9be,NEA48495745,Itron ACE1000,Bishnu Thapa,KTM-630155,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.746,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.748961,85.293165,False,0.0,74500.7
387ba6ef-919f-4174-8b86-09a6431218f0,NEA44488013,Secure Elite 310,Mustang Trading Co,KTM-283095,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.369,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.745099,85.286183,False,0.0,70254.1
9a75133e-5eef-423d-833f-a710995e3769,NEA41701674,Itron ACE1000,Annapurna Restaurant Pvt. Ltd.,KTM-134697,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,11.434,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.740178,85.284187,False,0.0,8201.3
669001d3-1160-48b7-9645-9d80c7e10391,NEA76565050,Itron ACE1000,Roshan Joshi,KTM-349505,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.096,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.751462,85.283762,False,0.0,69024.7
12167cb1-8d3b-481b-a998-a8373e2a8477,NEA17291483,Wasion WFET-201,Pokhara Suppliers Pvt. Ltd.,KTM-155074,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,2.701,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.744338,85.297515,False,0.0,38001.0
274f818c-68c3-4c3f-b4a7-e2f125f8b85b,NEA81473736,L&G E350,Binod KC,KTM-839883,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,1.934,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.747706,85.295727,False,0.0,25096.9
475ea4e4-0c28-46b3-b987-5b7e37de8f9e,NEA70239684,Itron ACE1000,Yak & Yeti Annexe,KTM-656011,COM,COM_LV_1P,Commercial LV Single Phase,C1,1P,LV,,,230,3.165,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.741478,85.286454,False,0.0,4088.5
b1dabcaa-0bd9-43ee-8847-63dc20c55096,NEA67953319,Wasion WFET-201,Prakash Bhattarai,KTM-380061,DOM,DOM_SP_15A,Domestic Single Phase 15A,D2,1P,LV,15,,230,2.181,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.745531,85.299802,False,0.0,24406.6
2c8ebc87-76b9-4c95-b0a4-f3e508e9c85f,NEA42453439,L&G E350,Trishul IT Center,KTM-823809,COM,COM_LV_3P,Commercial LV Three Phase,C2,3P,LV,,,400,13.776,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.742005,85.294184,False,0.0,29898.0
65e052ff-bce3-4472-92a5-5ac5ef6c14e1,NEA65196875,Secure Elite 310,Santosh Gurung,KTM-818798,DOM,DOM_SP_5A,Domestic Single Phase 5A,D1,1P,LV,5,,230,0.59,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_04,LV_SHARED,1e326f89-f6c7-4bad-8266-1e3a95567f17,27.732952,85.282038,True,0.4,27056.6
0319c6db-2af2-47ce-b64e-410631fe29ac,NEA98099795,L&G E350,Everest Traders Pvt. Ltd.,KTM-365641,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,75.07,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_05_MV,MV_DEDICATED,09477548-b974-468f-9b45-674b90db351f,27.749912,85.283277,False,0.0,62813.3
e2133edc-2c3d-4794-97c3-89758d187035,NEA45522715,L&G E350,Laxmi General Store,KTM-310416,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,82.647,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_06_MV,MV_DEDICATED,bbbb2331-dcb1-4f11-8fad-11814488f6bf,27.739436,85.28188,False,0.0,17116.3
4f2da0a4-d773-40a2-b35e-894f6f34ee3d,NEA69845276,Secure Elite 310,Mandala Boutique,KTM-771440,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,68.021,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_07_MV,MV_DEDICATED,d667bf16-e750-406e-8c26-60389598c304,27.74421,85.285691,False,0.0,3786.8
c589c1c5-f80e-44d3-8ed6-12c22d6b9184,NEA82494849,L&G E350,Sewa Pasal,KTM-822742,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,87.631,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_08_MV,MV_DEDICATED,da70ffd8-aa6b-495d-b391-9556a09450b0,27.748402,85.296386,False,0.0,45899.9
2cb54062-7893-4b75-8db1-f5be9cd9eca1,NEA48917593,L&G E350,Annapurna Restaurant Pvt. Ltd.,KTM-502824,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,83.858,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_09_MV,MV_DEDICATED,09571b40-0515-4296-9f69-f25fd8c67513,27.734392,85.289871,False,0.0,28532.9
2c0204c6-b1d7-4d57-b9b6-e1b453238b14,NEA62179495,Secure Elite 310,Ganesh Auto Parts Pvt. Ltd.,KTM-623956,COM,COM_MV_11KV,Commercial MV 11kV,C3,3P,MV,,,11kV,80.815,DCS_BALAJU_01,PSS_BALAJU_01,Balaju Primary Substation,FDR_05,Ring Road Commercial,2.9,DTR_FDR_05_10_MV,MV_DEDICATED,755f8908-c334-4572-805f-756ccd69a08d,27.752711,85.285448,False,0.0,79286.9
